year,sex,age,correction,type
2021,F,50,-0.3010910142919762,incidence
2022,F,50,-0.30094128600894837,incidence
2023,F,50,-0.3008617023358453,incidence
2024,F,50,-0.30085299134845883,incidence
2025,F,50,-0.30091535892203636,incidence
2026,F,50,-0.3010323815067903,incidence
2000,M,50,0,incidence
2001,M,50,-0.31946361221138636,incidence
2002,M,50,-0.318982533028525,incidence
2003,M,50,-0.31849104399593003,incidence
2004,M,50,-0.317990516690081,incidence
2005,M,50,-0.3174824435590286,incidence
2006,M,50,-0.316968429704661,incidence
2007,M,50,-0.31645020279474023,incidence
2008,M,50,-0.3159295871818473,incidence
2009,M,50,-0.3154084986958468,incidence
2010,M,50,-0.3148889286695493,incidence
2011,M,50,-0.3143729524585345,incidence
2012,M,50,-0.31386269997034816,incidence
2013,M,50,-0.3133603438454102,incidence
2014,M,50,-0.31286808409307404,incidence
2015,M,50,-0.312388150938075,incidence
2016,M,50,-0.3119227407852377,incidence
2017,M,50,-0.3114740758160871,incidence
2018,M,50,-0.3110442946069059,incidence
2019,M,50,-0.31063553497490626,incidence
2020,M,50,-0.31024982242832455,incidence
2021,M,50,-0.30988912459198376,incidence
2022,M,50,-0.3095552993512904,incidence
2023,M,50,-0.30925010410823767,incidence
2024,M,50,-0.3089751470296296,incidence
2025,M,50,-0.3087319067099211,incidence
2026,M,50,-0.30851259732519004,incidence
2000,F,51,0,incidence
2001,F,51,-0.3139565950297475,incidence
2002,F,51,-0.31315325625848717,incidence
2003,F,51,-0.31233889731236203,incidence
2004,F,51,-0.3115173357230356,incidence
2005,F,51,-0.3106926653181535,incidence
2006,F,51,-0.3098691795511881,incidence
2007,F,51,-0.30905138039000907,incidence
2008,F,51,-0.3082439158723046,incidence
2009,F,51,-0.30745154026015575,incidence
2010,F,51,-0.3066790879658548,incidence
2011,F,51,-0.3059313898800639,incidence
2012,F,51,-0.3052132714516554,incidence
2013,F,51,-0.304529457053436,incidence
2014,F,51,-0.303884552438696,incidence
2015,F,51,-0.3032829953334747,incidence
2016,F,51,-0.3027289898086256,incidence
2017,F,51,-0.30222646646690726,incidence
2018,F,51,-0.30177905289762724,incidence
2019,F,51,-0.30139002469997517,incidence
2020,F,51,-0.30106226726621654,incidence
2021,F,51,-0.3007982577077447,incidence
2022,F,51,-0.3006000160931606,incidence
2023,F,51,-0.3004691027218997,incidence
2024,F,51,-0.3004065981653563,incidence
2025,F,51,-0.30041307559548697,incidence
2026,F,51,-0.3004724651970678,incidence
2000,M,51,0,incidence
2001,M,51,-0.319515219363153,incidence
2002,M,51,-0.3190258091751534,incidence
2003,M,51,-0.31852533642778563,incidence
2004,M,51,-0.3180152180506178,incidence
2005,M,51,-0.3174970044553462,incidence
2006,M,51,-0.31697235232195575,incidence
2007,M,51,-0.3164430443120701,incidence
2008,M,51,-0.3159110166593577,incidence
2009,M,51,-0.3153782455143633,incidence
2010,M,51,-0.31484682031213324,incidence
2011,M,51,-0.3143189148004525,incidence
2012,M,51,-0.3137967560592871,incidence
2013,M,51,-0.3132826280811774,incidence
2014,M,51,-0.3127788712028582,incidence
2015,M,51,-0.3122877768980669,incidence
2016,M,51,-0.3118116892763901,incidence
2017,M,51,-0.31135291877669025,incidence
2018,M,51,-0.3109137321551832,incidence
2019,M,51,-0.31049636879589365,incidence
2020,M,51,-0.3101029551082307,incidence
2021,M,51,-0.30973554906024797,incidence
2022,M,51,-0.30939611842640174,incidence
2023,M,51,-0.3090864540102356,incidence
2024,M,51,-0.3088083033397425,incidence
2025,M,51,-0.3085631496933971,incidence
2026,M,51,-0.3083433208675187,incidence
2000,F,52,0,incidence
2001,F,52,-0.31395060495818894,incidence
2002,F,52,-0.313157155601741,incidence
2003,F,52,-0.31235189136179653,incidence
2004,F,52,-0.311538337218532,incidence
2005,F,52,-0.3107202764844812,incidence
2006,F,52,-0.30990169878928,incidence
2007,F,52,-0.3090867730607985,incidence
2008,F,52,-0.30827987736305246,incidence
2009,F,52,-0.30748542799026574,incidence
2010,F,52,-0.30670797112472165,incidence
2011,F,52,-0.30595208884994357,incidence
2012,F,52,-0.30522232568698643,incidence
2013,F,52,-0.30452324753019955,incidence
2014,F,52,-0.30385924418675725,incidence
2015,F,52,-0.30323461231501364,incidence
2016,F,52,-0.30265346305677654,incidence
2017,F,52,-0.30211968440631715,incidence
2018,F,52,-0.30163690127660236,incidence
2019,F,52,-0.30120843922649093,incidence
2020,F,52,-0.3008372979315323,incidence
2021,F,52,-0.3005260968242527,incidence
2022,F,52,-0.3002770837363882,incidence
2023,F,52,-0.30009206692377705,incidence
2024,F,52,-0.29997248219522626,incidence
2025,F,52,-0.29991922804644056,incidence
2026,F,52,-0.2999165246897209,incidence
2000,M,52,0,incidence
2001,M,52,-0.3195719335596547,incidence
2002,M,52,-0.3190746788398383,incidence
2003,M,52,-0.31856558458019685,incidence
2004,M,52,-0.3180460895056024,incidence
2005,M,52,-0.3175177683802233,incidence
2006,M,52,-0.3169823172508809,incidence
2007,M,52,-0.31644162521482566,incidence
2008,M,52,-0.3158976001354504,incidence
2009,M,52,-0.3153523253158717,incidence
2010,M,52,-0.3148079676837849,incidence
2011,M,52,-0.31426677720375545,incidence
2012,M,52,-0.3137310688262157,incidence
2013,M,52,-0.31320323417699203,incidence
2014,M,52,-0.3126856675927806,incidence
2015,M,52,-0.3121808196868533,incidence
2016,M,52,-0.31169111050875437,incidence
2017,M,52,-0.31121895885600237,incidence
2018,M,52,-0.31076676441773043,incidence
2019,M,52,-0.31033683594786377,incidence
2020,M,52,-0.3099314145976087,incidence
2021,M,52,-0.3095527075100187,incidence
2022,M,52,-0.309202729509832,incidence
2023,M,52,-0.30888339920623936,incidence
2024,M,52,-0.3085964913343172,incidence
2025,M,52,-0.30834364137576076,incidence
2026,M,52,-0.3081172336289185,incidence
2000,F,53,0,incidence
2001,F,53,-0.3139447528660915,incidence
2002,F,53,-0.3131626293583608,incidence
2003,F,53,-0.31236795865631745,incidence
2004,F,53,-0.31156398028293186,incidence
2005,F,53,-0.3107541565314719,incidence
2006,F,53,-0.3099421648734674,incidence
2007,F,53,-0.3091318613488754,incidence
2008,F,53,-0.3083272639007853,incidence
2009,F,53,-0.30753250786774894,incidence
2010,F,53,-0.3067518150723406,incidence
2011,F,53,-0.3059895039785473,incidence
2012,F,53,-0.30524983876367295,incidence
2013,F,53,-0.30453711246485976,incidence
2014,F,53,-0.3038555398444952,incidence
2015,F,53,-0.30320924733264054,incidence
2016,F,53,-0.3026022087826887,incidence
2017,F,53,-0.3020382260659641,incidence
2018,F,53,-0.30152088679891204,incidence
2019,F,53,-0.30105353074408114,incidence
2020,F,53,-0.30063920274495665,incidence
2021,F,53,-0.30028068701424016,incidence
2022,F,53,-0.29998036696444746,incidence
2023,F,53,-0.29974028863681584,incidence
2024,F,53,-0.29956213199110454,incidence
2025,F,53,-0.2994471668628944,incidence
2026,F,53,-0.29937983361826404,incidence
2000,M,53,0,incidence
2001,M,53,-0.31962582269263434,incidence
2002,M,53,-0.31912185959918066,incidence
2003,M,53,-0.3186052225648599,incidence
2004,M,53,-0.31807734510082003,incidence
2005,M,53,-0.3175398063960582,incidence
2006,M,53,-0.3169943264991876,incidence
2007,M,53,-0.31644277454160374,incidence
2008,M,53,-0.315887135325511,incidence
2009,M,53,-0.3153295060944925,incidence
2010,M,53,-0.3147721013935563,incidence
2011,M,53,-0.3142172193941043,incidence
2012,M,53,-0.3136672381545453,incidence
2013,M,53,-0.31312464464143464,incidence
2014,M,53,-0.312591872161708,incidence
2015,M,53,-0.3120714540000643,incidence
2016,M,53,-0.31156590588265726,incidence
2017,M,53,-0.31107775760280476,incidence
2018,M,53,-0.3106094662184391,incidence
2019,M,53,-0.3101634646462859,incidence
2020,M,53,-0.30974210528453866,incidence
2021,M,53,-0.30934764966969847,incidence
2022,M,53,-0.3089822475263032,incidence
2023,M,53,-0.30864791987345547,incidence
2024,M,53,-0.308346535320187,incidence
2025,M,53,-0.3080798229294261,incidence
2026,M,53,-0.3078402625302868,incidence
2000,F,54,0,incidence
2001,F,54,-0.31393271535074196,incidence
2002,F,54,-0.3131629767255606,incidence
2003,F,54,-0.3123800591936932,incidence
2004,F,54,-0.3115869289019945,incidence
2005,F,54,-0.3107867435069376,incidence
2006,F,54,-0.3099828668549006,incidence
2007,F,54,-0.3091788389636103,incidence
2008,F,54,-0.3083783470889519,incidence
2009,F,54,-0.30758521022532154,incidence
2010,F,54,-0.30680334286851285,incidence
2011,F,54,-0.30603675030709915,incidence
2012,F,54,-0.3052894143832729,incidence
2013,F,54,-0.3045654068089854,incidence
2014,F,54,-0.3038686799384691,incidence
2015,F,54,-0.30320316151933724,incidence
2016,F,54,-0.3025726717211726,incidence
2017,F,54,-0.3019808918882439,incidence
2018,F,54,-0.3014313351461851,incidence
2019,F,54,-0.3009273097902138,incidence
2020,F,54,-0.3004718940318486,incidence
2021,F,54,-0.3000679058317667,incidence
2022,F,54,-0.29971787578193415,incidence
2023,F,54,-0.2994240307677512,incidence
2024,F,54,-0.2991882610404716,incidence
2025,F,54,-0.2990121187859858,incidence
2026,F,54,-0.29888018540060834,incidence
2000,M,54,0,incidence
2001,M,54,-0.31966722164073713,incidence
2002,M,54,-0.3191583649947039,incidence
2003,M,54,-0.31863601378118145,incidence
2004,M,54,-0.3181015674551976,incidence
2005,M,54,-0.31755658855101937,incidence
2006,M,54,-0.31700277074126537,incidence
2007,M,54,-0.316441950758993,incidence
2008,M,54,-0.31587612226547956,incidence
2009,M,54,-0.31530737103152323,incidence
2010,M,54,-0.31473790947299785,incidence
2011,M,54,-0.3141700754265335,incidence
2012,M,54,-0.31360623956938316,incidence
2013,M,54,-0.31304889923523543,incidence
2014,M,54,-0.3125005587059743,incidence
2015,M,54,-0.3119637780480479,incidence
2016,M,54,-0.31144113632866893,incidence
2017,M,54,-0.3109352036024337,incidence
2018,M,54,-0.31044852129652206,incidence
2019,M,54,-0.30998358910703433,incidence
2020,M,54,-0.30954284160383544,incidence
2021,M,54,-0.3091286270784243,incidence
2022,M,54,-0.30874318608671486,incidence
2023,M,54,-0.3083886340113119,incidence
2024,M,54,-0.30806694881978547,incidence
2025,M,54,-0.30777995499494226,incidence
2026,M,54,-0.3075202182373387,incidence
2000,F,55,0,incidence
2001,F,55,-0.31390681627550726,incidence
2002,F,55,-0.3131499714085105,incidence
2003,F,55,-0.31237951788417156,incidence
2004,F,55,-0.31159812254705926,incidence
2005,F,55,-0.31080866655760325,incidence
2006,F,55,-0.31001420051896733,incidence
2007,F,55,-0.3092179848368509,incidence
2008,F,55,-0.30842337683369914,incidence
2009,F,55,-0.3076338935113661,incidence
2010,F,55,-0.3068531460141943,incidence
2011,F,55,-0.3060848303455307,incidence
2012,F,55,-0.30533267561012084,incidence
2013,F,55,-0.30460044507995976,incidence
2014,F,55,-0.3038918765848088,incidence
2015,F,55,-0.3032106911733785,incidence
2016,F,55,-0.3025605154714101,incidence
2017,F,55,-0.30194487743681614,incidence
2018,F,55,-0.30136717637918564,incidence
2019,F,55,-0.3008306724231934,incidence
2020,F,55,-0.3003383981715231,incidence
2021,F,55,-0.2998931949477399,incidence
2022,F,55,-0.2994976542255363,incidence
2023,F,55,-0.29915413888481013,incidence
2024,F,55,-0.29886468040716924,incidence
2025,F,55,-0.2986310529162695,incidence
2026,F,55,-0.298437892753324,incidence
2000,M,55,0,incidence
2001,M,55,-0.3196846507510493,incidence
2002,M,55,-0.31917338071342394,incidence
2003,M,55,-0.31864791251622665,incidence
2004,M,55,-0.3181095839935976,incidence
2005,M,55,-0.31755987721674683,incidence
2006,M,55,-0.3170004449286288,incidence
2007,M,55,-0.31643304777893655,incidence
2008,M,55,-0.3158596162693803,incidence
2009,M,55,-0.3152821954638142,incidence
2010,M,55,-0.3147029511915174,incidence
2011,M,55,-0.31412415579202524,incidence
2012,M,55,-0.3135481607444526,incidence
2013,M,55,-0.31297742719273736,incidence
2014,M,55,-0.3124144410074181,incidence
2015,M,55,-0.31186175250578424,incidence
2016,M,55,-0.31132193807707537,incidence
2017,M,55,-0.3107975756910364,incidence
2018,M,55,-0.3102912312124043,incidence
2019,M,55,-0.3098054260792366,incidence
2020,M,55,-0.3093426432120753,incidence
2021,M,55,-0.3089052838890465,incidence
2022,M,55,-0.30849565075751983,incidence
2023,M,55,-0.30811595172834344,incidence
2024,M,55,-0.30776824760586907,incidence
2025,M,55,-0.30745444967681035,incidence
2026,M,55,-0.30716719859122515,incidence
2000,F,56,0,incidence
2001,F,56,-0.31385769554256593,incidence
2002,F,56,-0.3131137284934353,incidence
2003,F,56,-0.3123559043086197,incidence
2004,F,56,-0.3115866593938417,incidence
2005,F,56,-0.31080861676511845,incidence
2006,F,56,-0.31002457358140434,incidence
2007,F,56,-0.30923749549703267,incidence
2008,F,56,-0.30845047545833565,incidence
2009,F,56,-0.30766674287993756,incidence
2010,F,56,-0.3068896288740779,incidence
2011,F,56,-0.3061225402377288,incidence
2012,F,56,-0.305368953658331,incidence
2013,F,56,-0.3046323602852313,incidence
2014,F,56,-0.3039162776555697,incidence
2015,F,56,-0.303224185032103,incidence
2016,F,56,-0.3025595239890234,incidence
2017,F,56,-0.3019256613749573,incidence
2018,F,56,-0.3013258609345083,incidence
2019,F,56,-0.3007632610810136,incidence
2020,F,56,-0.3002408472471372,incidence
2021,F,56,-0.29976142850487647,incidence
2022,F,56,-0.299327620330118,incidence
2023,F,56,-0.29894181358508226,incidence
2024,F,56,-0.29860616071812496,incidence
2025,F,56,-0.2983225624831132,incidence
2026,F,56,-0.29807562433855045,incidence
2000,M,56,0,incidence
2001,M,56,-0.31966447038176077,incidence
2002,M,56,-0.3191539938805194,incidence
2003,M,56,-0.31862884026957855,incidence
2004,M,56,-0.3180902355562126,incidence
2005,M,56,-0.31753956164528796,incidence
2006,M,56,-0.3169783573149396,incidence
2007,M,56,-0.3164082732428135,incidence
2008,M,56,-0.31583112515469247,incidence
2009,M,56,-0.31524884309319584,incidence
2010,M,56,-0.3146634748950644,incidence
2011,M,56,-0.3140771792199577,incidence
2012,M,56,-0.31349223311603125,incidence
2013,M,56,-0.3129109491517668,incidence
2014,M,56,-0.31233574292831734,incidence
2015,M,56,-0.31176908150169375,incidence
2016,M,56,-0.31121346388747284,incidence
2017,M,56,-0.31067140367553275,incidence
2018,M,56,-0.31014542382076515,incidence
2019,M,56,-0.30963800833777166,incidence
2020,M,56,-0.30915162414420677,incidence
2021,M,56,-0.3086886670103635,incidence
2022,M,56,-0.3082514832941059,incidence
2023,M,56,-0.3078422924883111,incidence
2024,M,56,-0.30746321585634084,incidence
2025,M,56,-0.30711624005222266,incidence
2026,M,56,-0.3067940124052903,incidence
2000,F,57,0,incidence
2001,F,57,-0.3137743240888504,incidence
2002,F,57,-0.3130424831284537,incidence
2003,F,57,-0.31229680704030977,incidence
2004,F,57,-0.31153957258588083,incidence
2005,F,57,-0.3107731560811094,incidence
2006,F,57,-0.3100001621933367,incidence
2007,F,57,-0.30922331011719834,incidence
2008,F,57,-0.30844546794727845,incidence
2009,F,57,-0.3076696226316738,incidence
2010,F,57,-0.3068988584087,incidence
2011,F,57,-0.30613634509380144,incidence
2012,F,57,-0.30538531084450454,incidence
2013,F,57,-0.3046490312931857,incidence
2014,F,57,-0.30393078372692145,incidence
2015,F,57,-0.30323385787835583,incidence
2016,F,57,-0.30256149603379384,incidence
2017,F,57,-0.30191689393181875,incidence
2018,F,57,-0.30130316848787336,incidence
2019,F,57,-0.3007233338740664,incidence
2020,F,57,-0.30018027992198304,incidence
2021,F,57,-0.299676758077215,incidence
2022,F,57,-0.29921532603953777,incidence
2023,F,57,-0.2987984105346246,incidence
2024,F,57,-0.2984281615045598,incidence
2025,F,57,-0.29810655405514536,incidence
2026,F,57,-0.29781807172190844,incidence
2000,M,57,0,incidence
2001,M,57,-0.31959035370707456,incidence
2002,M,57,-0.31908475229759276,incidence
2003,M,57,-0.3185642967480922,incidence
2004,M,57,-0.31803007917753867,incidence
2005,M,57,-0.3174833681304186,incidence
2006,M,57,-0.31692549144875465,incidence
2007,M,57,-0.3163579503072964,incidence
2008,M,57,-0.31578240819045583,incidence
2009,M,57,-0.31520058686663044,incidence
2010,M,57,-0.3146143468375739,incidence
2011,M,57,-0.3140256734956036,incidence
2012,M,57,-0.31343662769896813,incidence
2013,M,57,-0.3128493543489522,incidence
2014,M,57,-0.3122660985826075,incidence
2015,M,57,-0.3116891309561163,incidence
2016,M,57,-0.3111207884847788,incidence
2017,M,57,-0.31056343435333544,incidence
2018,M,57,-0.3100194464894943,incidence
2019,M,57,-0.3094911963171482,incidence
2020,M,57,-0.3089810593903099,incidence
2021,M,57,-0.30849134240636716,incidence
2022,M,57,-0.30802432306565575,incidence
2023,M,57,-0.3075822049539996,incidence
2024,M,57,-0.30716709957304217,incidence
2025,M,57,-0.3067810457859078,incidence
2026,M,57,-0.3064165637332507,incidence
2000,F,58,0,incidence
2001,F,58,-0.3136435388507993,incidence
2002,F,58,-0.3129222653357819,incidence
2003,F,58,-0.3121875623175776,incidence
2004,F,58,-0.3114415081169619,incidence
2005,F,58,-0.31068639164103073,incidence
2006,F,58,-0.30992463646691115,incidence
2007,F,58,-0.3091588022186129,incidence
2008,F,58,-0.30839158553170376,incidence
2009,F,58,-0.3076257867232264,incidence
2010,F,58,-0.30686429485290445,incidence
2011,F,58,-0.30611012934423093,incidence
2012,F,58,-0.30536629003127613,incidence
2013,F,58,-0.30463586911343254,incidence
2014,F,58,-0.3039219767214545,incidence
2015,F,58,-0.3032276947194407,incidence
2016,F,58,-0.30255613679177196,incidence
2017,F,58,-0.3019103139814641,incidence
2018,F,58,-0.3012932027236456,incidence
2019,F,58,-0.30070768865159825,incidence
2020,F,58,-0.30015655108843947,incidence
2021,F,58,-0.29964244490365877,incidence
2022,F,58,-0.2991678547666515,incidence
2023,F,58,-0.2987351664053467,incidence
2024,F,58,-0.2983464939384039,incidence
2025,F,58,-0.29800381365778267,incidence
2026,F,58,-0.2976914061855311,incidence
2000,M,58,0,incidence
2001,M,58,-0.31944233455420723,incidence
2002,M,58,-0.31894682057404466,incidence
2003,M,58,-0.31843668930612123,incidence
2004,M,58,-0.31791287003744567,incidence
2005,M,58,-0.31737640589010624,incidence
2006,M,58,-0.3168284533499468,incidence
2007,M,58,-0.3162702865420864,incidence
2008,M,58,-0.3157032831341978,incidence
2009,M,58,-0.31512894197216845,incidence
2010,M,58,-0.3145488682124726,incidence
2011,M,58,-0.3139647476515621,incidence
2012,M,58,-0.3133783691022267,incidence
2013,M,58,-0.3127916116754099,incidence
2014,M,58,-0.312206402176113,incidence
2015,M,58,-0.31162476546439394,incidence
2016,M,58,-0.3110487469972317,incidence
2017,M,58,-0.3104804513551793,incidence
2018,M,58,-0.30992200780370643,incidence
